col_name,feat_imp,norm_feat_imp
activity,8.743521584130795e-05,1.0
sprint,8.346103789488351e-05,0.9545471706315972
text,8.204158983491512e-05,0.938312887381875
developer,7.853787037087674e-05,0.8982407101667182
issue,6.791287666092968e-05,0.7767222395171909
