col_name,feat_imp,norm_feat_imp
sprint,0.006729479677112948,1.0
text,0.006145667488426143,0.9132455677558017
activity,0.0050985522042484716,0.757644342338787
developer,0.0016878944945448737,0.25082095132635973
issue,0.0015091454269707668,0.22425885794757522
