col_name,feat_imp,norm_feat_imp
activity,0.0023556528165151257,1.0
text,0.0022694832978892854,0.9634201109680854
sprint,0.001775568444514297,0.7537479343586012
developer,0.001491410815158622,0.6331199592327724
issue,0.0010773706903393452,0.4573554654514715
