col_name,feat_imp,norm_feat_imp
text,0.007097447684954901,1.0
sprint,0.006440518116541285,0.907441435629576
activity,0.0033529322926029266,0.47241380865834903
issue,0.003064040386961301,0.4317101756813825
developer,0.001396585125918851,0.19677286651641243
