col_name,feat_imp,norm_feat_imp,direction
sprint,3.3171731214639536e-05,1.0,+
developer,8.710681433670746e-06,0.2625935130520562,-
issue,2.6484289624888673e-06,0.07983993796862937,-
text,1.017079974934737e-06,0.030661045947637293,-
activity,3.312506922467216e-07,0.009985933206299832,-
