col_name,feat_imp,norm_feat_imp,direction
sprint,0.004292344371816396,1.0,-
text,0.0011895825208811767,0.2771405129308811,+
issue,0.0005526413917338445,0.1287504784943391,-
developer,0.0004912172392123838,0.11444031435075998,+
activity,0.00017909854497110078,0.04172511090840352,+
