col_name,feat_imp,norm_feat_imp,direction
activity,0.0005636883163055667,1.0,+
developer,0.00022148675415838167,0.3929241528545664,+
text,8.76493574480824e-05,0.15549259211640115,+
sprint,8.619178615719527e-05,0.15290681687727592,-
issue,4.1659980589826e-05,0.07390605656485306,-
