col_name,feat_imp,norm_feat_imp,direction
sprint,0.01161451505778637,1.0,-
activity,0.00483391253929878,0.41619581319136745,+
developer,0.002383482541780781,0.20521584671612222,+
issue,0.0010503599822040371,0.09043511304416244,+
text,0.0003735263023677603,0.0321603011842796,+
