col_name,feat_imp,norm_feat_imp,direction
sprint,0.0051544345473149575,1.0,-
text,0.000740075261030834,0.14358030046503417,+
issue,0.00048826023463430544,0.09472624594460112,-
activity,0.00037506572248357286,0.07276563879910973,+
developer,0.00030838483352245265,0.059829032785583845,+
