col_name,norm_feat_imp
d_most_prefer_type_Work Item,0.4143292730201624
i_no_change_fix,0.40992403323344595
d_most_prefer_type_Backlog Task,0.278544385474216
i_no_component,0.24540166221207999
i_no_comments,0.13235039487953668
