col_name,norm_feat_imp
s_plan_duration,1.0
i_no_component,0.4476219106383284
d_most_prefer_type_Bug,0.4321709414916662
d_most_prefer_type_Backlog Task,0.35759928372624383
i_no_change_description,0.33852793920371416
