col_name,norm_feat_imp
d_no_distinct_action,0.3457881835324933
i_priority_Critical,0.2884940758234493
d_developer_activeness,0.19997435648591605
d_most_prefer_type_Bug,0.18406390454099353
d_most_prefer_type_New Feature,0.1693302658429854
