col_name,norm_feat_imp
i_priority_Critical,0.2535354571481803
d_no_comment,0.21757224321956936
d_developer_activeness,0.09896545260849193
s_no_teammember,0.07742745386223238
i_no_change_priority,0.06755416120544076
