col_name,norm_feat_imp
d_most_prefer_type_Na,1.0
d_most_prefer_type_Bug,0.3545677443406982
d_developer_activeness,0.2785793512514885
s_no_issue,0.24519978968540057
d_no_distinct_action,0.18238955165957202
