col_name,norm_feat_imp
d_most_prefer_type_Na,0.9833529372362424
i_priority_Low,0.7959022505372799
d_most_prefer_type_Bug,0.6589322985762697
d_no_distinct_action,0.38926902355453147
i_priority_Highest,0.21948792078544382
